id,Station,Divisions,x,y,Lat,Long
22222,Glasson,Westmeath,209112.0,246838.0,53.47172338785914,-7.863520908083439
20571,Gleann na Muaidhe, Mayo Division,90600.0,333737.0,54.24083558544882,-9.678760808202238
20547,Glenamaddy, Galway Division,162969.0,262081.0,53.60744628717104,-8.560177681302862
20390,Glenbeigh, Kerry Division,67187.0,91175.0,52.05712150596323,-9.937064000613656
20347,Glengarriff, Cork West Division,92959.0,56431.01,51.75056065102261,-9.550705866748158
20211,Glenmore, Kilkenny/Carlow Division,266278.0,122867.0,52.3538416070606,-7.028009741721144
20428,Glin, Limerick Division,112955.0,147205.0,52.569588582081806,-9.284507087000424
20177,Glynn, Wexford Division,296565.0,125474.0,52.37276952569771,-6.582881780458167
20588,Gob an Choire, Mayo Division,74046.0,299957.01,53.933730199364504,-9.918479238080586
20283,Golden, Tipperary Division,201089.0,138327.0,52.4967707273353,-7.984696391850954
20232,Goresbridge, Kilkenny/Carlow Division,268138.0,153632.0,52.63003472735396,-6.994428035780913
20180,Gorey, Wexford Division,315223.0,159527.0,52.67504161550865,-6.297256901336071
20507,Gort, Galway Division,145203.0,202147.0,53.06743836409107,-8.818182059130923
20236,Graiguenamanagh, Kilkenny/Carlow Division,270829.0,143924.0,52.542467664112486,-6.956766834172147
20103,Granard, Roscommon/Longford Division,233393.0,281099.0,53.77855369155343,-7.494213821871546
20598,Grange, Sligo/Leitrim Division,166222.0,349540.0,54.39336613216689,-8.520743888216977
2043,Greystones, Wicklow Division,329636.0,212550.0,53.14796613639137,-6.0631595941533405
20302,Gurranabraher, Cork City Division,165871.0,72420.0,51.9034369920105,-8.496585877110977
20601,Gurteen, Sligo/Leitrim Division,166216.0,304969.0,53.99296903561633,-8.515830192614693
2054,Hackballscross, Louth Division,296755.0,310159.0,54.03163951633277,-6.524156370081578
20169,Hacketstown, Kilkenny/Carlow Division,297234.0,180208.0,52.86434196135304,-6.556977004663195
20479,Headford, Galway Division,127114.0,247234.0,53.470316031156734,-9.098310499763018
20417,Henry Street, Limerick Division,157313.0,156864.0,52.66166724812851,-8.631609309166013
20245,Holycross, Tipperary Division,208653.0,154560.0,52.64257572081292,-7.872904031809865
20434,Hospital Co Limerick, Limerick Division,170664.0,136018.0,52.475233454973576,-8.432455584415427
2029,Howth, D.M.R. Northern Division,328526.0,239171.0,53.3872921460248,-6.068993106152862
20502,Indreabhan, Galway Division,104606.0,222058.0,53.240586950118946,-9.429563791070905
20336,Innishannon, Cork West Division,154798.0,57039.0,51.76442425488859,-8.655446717727838
206,Irishtown, D.M.R. South Central Division,318394.0,233446.0,53.338243795208314,-6.223334201301841
20369,Kanturk, Cork West Division,137620.0,103010.0,52.17586827280325,-8.912579522200542
20535,Keadue, Roscommon/Longford Division,191056.0,311275.0,54.05064923882682,-8.137296213105103
20345,Kealkil, Cork West Division,105080.0,56687.0,51.75504430146497,-9.375318534234617
20591,Keel, Mayo Division,63428.0,304895.0,53.97537464356827,-10.08224080424906
2058,Kells Ceanannus Mor, Meath Division,273892.0,275980.01,53.72840517291515,-6.881214939831642
2098,Kenagh, Roscommon/Longford Division,212284.0,263566.0,53.621954198084275,-7.815098817911817
20398,Kenmare, Kerry Division,91133.0,70711.0,51.878499182507,-9.581620788689714
20638,Kerrykeel, Donegal Division,221329.0,432265.0,55.13713637896836,-7.666326718220734
2036,Kevin Street, D.M.R. South Central Division,315268.0,233451.0,53.33897817123413,-6.270238036575657
2093,Kilbeggan, Westmeath Division,233387.0,235463.0,53.368546586788916,-7.4991770674153955
20341,Kilbrittain, Cork West Division,152309.0,46948.0,51.67353182028977,-8.690114414525002
2069,Kilcock, Kildare Division,288341.0,240096.0,53.40384283168406,-6.6724963488181155
20523,Kilconnell, Galway Division,173289.0,231284.0,53.33137582037105,-8.401657178259176
20129,Kilcormac, Laois/Offaly Division,218181.0,213971.0,53.17618149113532,-7.728833567077194
20148,Kilcullen, Kildare Division,283951.0,209436.0,53.12914139049575,-6.746567647749939
20146,Kildare, Kildare Division,273149.0,212253.0,53.15603810697207,-6.907264949767331
20315,Kildorrery, Cork North Division,170705.0,110446.0,52.24543957997241,-8.429619762632889
20460,Kildysart, Clare Division,125248.0,158690.0,52.674601780940776,-9.105841231350492
20461,Kilkee, Clare Division,88819.0,160254.01,52.68240567386385,-9.644721435093027
20583,Kilkelly, Mayo Division,144570.0,291862.0,53.87335895500771,-8.843447121189655
20228,Kilkenny, Kilkenny/Carlow Division,250149.0,155908.0,52.65244299798682,-7.259726713038375
20221,Kill Co Waterford, Waterford Division,245534.0,102988.0,52.17732123489257,-7.335107752459453
20559,Killala, Mayo Division,120423.0,330148.0,54.21410127769031,-9.220510398529361
20462,Killaloe, Clare Division,170129.0,172905.0,52.80666348661217,-8.443666889433667
20396,Killarney, Kerry Division,96326.0,91071.0,52.06240178550696,-9.512385205267984
20330,Killeagh, Cork North Division,200396.0,76345.0,51.939757405253694,-7.99496819675585
20246,Killenaule, Tipperary Division,222234.0,146362.0,52.568523066356285,-7.67282938140491
20693,Killeshandra, Cavan/Monaghan Division,231128.0,307041.0,54.011752960315526,-7.5259369185994665
20492,Killimor, Galway Division,180373.0,212831.01,53.165885533705215,-8.294193387402009
20392,Killorglin, Kerry Division,77604.0,96405.0,52.106497546009365,-9.78714888090826
2084,Killucan, Westmeath Division,257122.0,251959.0,53.51471451598761,-7.139659706791872
20212,Kilmacow, Kilkenny/Carlow Division,256323.0,118372.0,52.314563158721995,-7.174847361396192
20640,Kilmacrennan, Donegal Division,214212.0,420253.0,55.029495520228046,-7.778514071290662
20222,Kilmacthomas, Waterford Division,239610.0,106150.0,52.20619239446115,-7.4213311323392706
20573,Kilmaine, Mayo Division,125619.0,259757.0,53.58260111873209,-9.123791698395726
204,Kilmainham, D.M.R. South Central Division,312994.0,233718.0,53.341866088698616,-6.3042654880488955
20436,Kilmallock, Limerick Division,160858.0,127534.0,52.39838189151488,-8.575765459961575
20223,Kilmeaden, Waterford Division,251615.0,110718.0,52.246247847660584,-7.245045762910243
20240,Kilmoganny, Kilkenny/Carlow Division,245640.0,134549.0,52.460917813328805,-7.329281650722036
20176,Kilmore Quay, Wexford Division,296930.0,103875.0,52.17866273175262,-6.583725696502871
20680,Kilnaleck, Cavan/Monaghan Division,244930.0,290091.0,53.8584681950978,-7.317913545723746
20497,Kilrickle, Galway Division,169834.0,220046.0,53.230218884093205,-8.452446713738913
20455,Kilrush, Clare Division,99791.0,155414.0,52.641066861593224,-9.481074809753933
20252,Kilsheelan, Tipperary Division,228676.0,123360.0,52.36152414409733,-7.579801401252592
20581,Kiltimagh, Mayo Division,133851.0,288962.0,53.84605366890051,-9.005758506639895
20524,Kiltormer, Galway Division,181932.0,220804.0,53.23757892963811,-8.271335358219254
20316,Kilworth, Cork North Division,182977.0,102690.0,52.17625574472566,-8.249564760843105
20683,Kingscourt, Cavan/Monaghan Division,278477.0,295638.0,53.90431108986489,-6.806756902399608
20615,Kinlough, Sligo/Leitrim Division,181432.0,355287.0,54.44577488271175,-8.286957093155571
2085,Kinnegad, Westmeath Division,259649.0,245446.0,53.45592355310145,-7.102807826509306
20130,Kinnitty, Laois/Offaly Division,218662.0,205318.0,53.098415930447956,-7.722142949703855
20340,Kinsale, Cork West Division,163724.0,50501.0,51.70631608112974,-8.525484570354518
20510,Kinvara, Galway Division,137162.0,210375.0,53.14047521975268,-8.939728284681573
20575,Knock, Mayo Division,139499.0,283243.0,53.79536746079659,-8.91883566237168
20410,Knocknagoshel, Kerry Division,105611.0,120746.0,52.330664605986776,-9.385309011907472
20101,Lanesboro, Roscommon/Longford Division,201022.0,269010.0,53.67100845645763,-7.985277265544293
2051,Laytown, Meath Division,316055.0,272468.0,53.68920034164982,-6.243995079263054
20478,Leach Seoirse, Galway Division,138040.0,234471.0,53.35705539603456,-8.931297328183426
20226,Leamybrien, Waterford Division,232780.0,101998.0,52.16932859419005,-7.521634026188019
20504,Leitir Mor, Galway Division,89689.0,228360.0,53.2943001625138,-9.655082407688703
2011,Leixlip, Kildare Division,300015.0,236268.0,53.367379959637276,-6.498246526984435
20485,Letterfrack, Galway Division,70971.0,257774.0,53.554206116725645,-9.947671001316197
20619,Letterkenny, Donegal Division,216935.0,411935.0,54.95469465525841,-7.736424775613654
20625,Lifford, Donegal Division,233447.0,398460.0,54.83282574299244,-7.480271035666836
20326,Liscarroll, Cork North Division,144996.0,112237.0,52.25956475490561,-8.806271046623257
20473,Lisdoonvarna, Clare Division,113521.0,198292.0,53.02862233934883,-9.289664720510261
20219,Lismore, Waterford Division,204465.0,98258.0,52.13667150428352,-7.935517768659915
20449,Lissycasey, Clare Division,122090.0,166693.0,52.74605726879872,-9.154413711049171
20404,Listowel, Kerry Division,99155.0,133839.0,52.44713695856415,-9.483916750823719
20250,Littleton, Tipperary Division,217994.0,154377.0,52.640702493883595,-7.734923975804714
20411,Lixnaw, Kerry Division,90024.0,129241.0,52.40407367399139,-9.616644380908983
2096,Longford, Roscommon/Longford Division,213158.0,275874.0,53.732513461202906,-7.801370132246062
2068,Longwood, Meath Division,271333.0,245457.0,53.45457179006587,-6.926950512380778
20133,Lorrha, Tipperary Division,191871.0,204759.0,53.09365608722258,-8.122074097708216
20490,Loughrea, Galway Division,161958.0,216447.0,53.19737718357486,-8.56994838293144
20590,Louisburgh, Mayo Division,80849.0,280944.0,53.76460738774929,-9.80758617201625
2057,Louth, Louth Division,296036.0,301321.0,53.95239889871037,-6.537909678806445
2010,Lucan, D.M.R. Western Division,303209.0,235075.0,53.356051485338206,-6.4506720186154505
2074,Lusk, D.M.R. Northern Division,321594.0,254148.0,53.52342871357104,-6.167336486634475
20361,Macroom, Cork West Division,133705.0,73058.0,51.90627224429567,-8.963993901852835
20499,Maigh Cuilinn, Galway Division,121369.0,232631.0,53.338311418155854,-9.181165411046242
2024,Malahide, D.M.R. Northern Division,322823.0,246132.0,53.45115885575997,-6.151949332562769
20320,Mallow, Cork North Division,155824.0,98686.0,52.138769050840644,-8.645938826563702
20612,Manorhamilton, Sligo/Leitrim Division,188428.0,339522.0,54.304359262930326,-8.178506253679757
20298,Mayfield, Cork City Division,170530.0,73086.0,51.90968819030654,-8.4289544886514
20145,Maynooth, Kildare Division,293699.0,237635.0,53.38081479029156,-6.59269230880281
20418,Mayorstone Park, Limerick Division,156431.0,158215.0,52.67373645775091,-8.64482219040204
20328,Midleton, Cork North Division,188110.0,73791.0,51.91667701574344,-8.173526161548185
20324,Milford Co Cork, Cork North Division,141682.0,121501.0,52.342465958985564,-8.856403143022844
20636,Milford, Donegal Division,219322.0,426672.0,55.08698101712401,-7.698174225364113
20374,Millstreet Co. Cork, Cork West Division,127242.0,90264.0,52.060071121583704,-9.061532351444649
20545,Milltown, Galway Division,140650.0,262772.0,53.611601935169745,-8.897452009217389
20474,Miltown Malbay, Clare Division,105707.0,179384.0,52.85745441358706,-9.400596857017431
20317,Mitchelstown, Cork North Division,181576.0,112413.0,52.26358749676809,-8.270573597923724
2094,Moate, Westmeath Division,217710.0,238405.0,53.39573647793502,-7.734518184551651
20610,Mohill, Sligo/Leitrim Division,208717.0,296825.0,53.920835131575885,-7.8680683088579535
20662,Monaghan, Cavan/Monaghan Division,267347.0,334101.0,54.25136634653279,-6.967518950760152
20149,Monasterevin, Kildare Division,263312.0,210127.0,53.13819667952986,-7.054709828553316
20279,Moneygall, Tipperary Division,203184.0,181119.0,52.88129096391581,-7.953439589420099
20481,Monivea, Galway Division,153304.0,236181.0,53.373986279501665,-8.702326004052932
20210,Mooncoin, Kilkenny/Carlow Division,251115.81,115801.27,52.29197195536098,-7.251584377227972
20526,Mountbellew, Galway Division,166839.0,246883.0,53.471161245196974,-8.500104513318684
20697,Mountcharles, Donegal Division,187416.0,377543.0,54.64588703518906,-8.195671991375386
2034,Mountjoy, D.M.R. North Central Division,315438.0,235850.0,53.360486262165466,-6.266813037659392
20112,Mountmellick, Laois/Offaly Division,244565.0,207755.0,53.11877990916087,-7.3351369963673765
20113,Mountrath, Laois/Offaly Division,235093.0,194251.0,52.99815214161696,-7.478067787199054
20634,Moville, Donegal Division,261918.0,438712.0,55.19163153804163,-7.028575607749901
20529,Moylough, Galway Division,162410.0,248756.0,53.48769143286199,-8.567020901697163
20275,Moyne, Tipperary Division,219362.0,164795.0,52.73427039996258,-7.714104550242149
20635,Muff, Donegal Division,246764.0,424827.0,55.06858581174472,-7.268768095195946
20159,Muine Bheag, Kilkenny/Carlow Division,270533.0,161598.0,52.70129999851833,-6.95736073657699
20684,Mullagh, Cavan/Monaghan Division,269665.0,285126.01,53.81114299126564,-6.943182878558068
20253,Mullinahone, Tipperary Division,233619.0,139931.0,52.51015137818082,-7.505581926028191
20241,Mullinavat, Kilkenny/Carlow Division,256441.0,124140.0,52.366379904068765,-7.172149438572066
2083,Mullingar, Westmeath Division,243426.0,253036.0,53.52569844621908,-7.345952275009769
20109,Multyfarnham, Westmeath Division,240257.0,263975.0,53.62422790445173,-7.392323637957172
20439,Murroe, Limerick Division,173032.0,155418.0,52.649683319609444,-8.399185541897186
20158,Myshall, Kilkenny/Carlow Division,282654.0,160255.01,52.68752197120956,-6.778436916647934
20661,Na Cealla Beaga, Donegal Division,171352.0,376582.0,54.63659787069605,-8.4443995999488
20646,Na Gleannta, Donegal Division,181975.0,394222.0,54.79554623558699,-8.280983807332017
20141,Naas, Kildare Division,289174.0,218612.0,53.210720734784864,-6.666007121063252
2078,Navan, Meath Division,286636.0,267972.0,53.654517862090565,-6.690419275281672
20264,Nenagh, Tipperary Division,186608.0,179243.0,52.86427600258388,-8.199575523814385
20192,New Ross, Wexford Division,271484.0,126693.0,52.38756477294114,-6.950803424769693
20150,Newbridge, Kildare Division,280576.0,215199.0,53.181432293226464,-6.795526581942412
20440,Newcastle West, Limerick Division,127825.0,134070.0,52.45374942062164,-9.06239447545704
20373,Newmarket, Cork West Division,131905.0,107393.0,52.2145758009989,-8.99698694944563
20450,Newmarket on Fergus, Clare Division,139354.0,168352.0,52.76317457318035,-8.899116503535188
20587,Newport Co Mayo, Mayo Division,98357.0,294512.0,53.89016913996197,-9.546686194560861
20702,Newport Co Tipperary, Tipperary Division,172589.81,162209.57,52.71068869128745,-8.406284073099396
20623,Newtowncunningham, Donegal Division,231549.0,416790.0,54.99759429175171,-7.507798561422408
20202,Newtownmountkennedy, Wicklow Division,326690.0,206784.0,53.0968928959584,-6.109439399051334
2063,Nobber, Meath Division,282592.0,286429.0,53.820956755126616,-6.746641280000803
2062,Oldcastle, Meath Division,255311.0,280274.0,53.76927816795021,-7.161926204141721
2056,Omeath, Louth Division,314154.0,316668.0,54.08653678839078,-6.256306384231813
20286,Oola, Limerick Division,182426.0,142055.0,52.529988548648944,-8.259680872818219
20498,Oughterard, Galway Division,112003.0,242708.0,53.427354590146095,-9.324537050412008
20190,Oulart, Wexford Division,309287.0,140275.0,52.50333718736396,-6.3913248196278865
20189,Oylegate, Wexford Division,300077.0,131256.0,52.42408240153426,-6.529607427150461
20437,Pallasgreen, Limerick Division,177119.0,146390.0,52.56874594292017,-8.338176320296641
20425,Pallaskenry, Limerick Division,141389.0,154679.0,52.64054802698623,-8.866539093538913
20555,Partry, Mayo Division,115533.0,272850.0,53.69867994971134,-9.279591468720595
20209,Passage East, Waterford Division,270220.0,110160.0,52.2391772686138,-6.972811439184697
20297,Passage West, Cork City Division,177197.0,68099.0,51.86518254982985,-8.331748621931144
20420,Patrickswell, Limerick Division,151737.0,149580.0,52.595750181303096,-8.71294735608008
201,Pearse Street, D.M.R. South Central Division,316180.0,234222.0,53.34570314544229,-6.256270656531839
20659,Pettigo, Donegal Division,210734.0,366667.0,54.54823099807879,-7.834878012099452
20257,Piltown, Kilkenny/Carlow Division,246014.0,122189.0,52.34982201036383,-7.325476951200933
20114,Portarlington, Laois/Offaly Division,254379.0,212351.0,53.159163073397586,-7.187796239442558
20111,Portlaoise, Laois/Offaly Division,246806.0,198079.0,53.031651907029136,-7.303075277516881
20224,Portlaw, Waterford Division,246617.0,115121.0,52.286258677090174,-7.317606834178773
20391,Portmagee, Kerry Division,37438.0,72907.0,51.8851635726854,-10.361780917385786
20269,Portroe, Tipperary Division,176239.0,181245.0,52.88190703080674,-8.353676285339953
20496,Portumna, Galway Division,185281.0,204369.0,53.09001061042727,-8.22042230547958
2026,Raheny, D.M.R. Northern Division,321299.0,238056.01,53.378986413698485,-6.177980530267399
20644,Ramelton, Donegal Division,222380.0,421083.0,55.036651013560935,-7.650725323618176
20624,Raphoe, Donegal Division,226088.0,403040.0,54.8744021229403,-7.59437018389473
20151,Rathangan, Kildare Division,267007.0,219519.0,53.22212196676093,-6.997540865173593
2014,Rathcoole, D.M.R. Western Division,302452.0,226791.0,53.28179332833404,-6.46471055030207
20313,Rathcormac Co Cork, Cork North Division,180555.0,91552.0,52.0760813546887,-8.284331440585854
20120,Rathdowney, Laois/Offaly Division,227140.0,178459.0,52.85671591719932,-7.597832656798696
20201,Rathdrum, Wicklow Division,319306.0,188123.0,52.93099503578952,-6.226499988052656
2015,Rathfarnham, D.M.R. Southern Division,314186.0,228794.0,53.29738793993334,-6.288149184300443
20225,Rathgormack, Waterford Division,233897.0,117376.0,52.307453185588834,-7.503769152710909
20430,Rathkeale, Limerick Division,136312.0,141701.0,52.523369548684066,-8.939032218435862
2017,Rathmines, D.M.R. Southern Division,315531.0,231491.0,53.321318311842674,-6.267005522175024
20376,Rathmore Co Kerry, Kerry Division,116814.0,93121.0,52.08427426761457,-9.214233083895154
20645,Rathmullen, Donegal Division,229891.0,427712.0,55.09579934540517,-7.53256182214256
20170,Rathvilly, Kilkenny/Carlow Division,287882.0,181820.0,52.880429572357976,-6.695362012447718
20139,Rhode, Laois/Offaly Division,253668.0,233706.0,53.35109364061125,-7.194827696189565
20602,Riverstown, Sligo/Leitrim Division,173899.0,320125.0,54.1295711300253,-8.399999912282016
20147,Robertstown, Kildare Division,279018.0,225057.0,53.27022261160859,-6.816384322999007
2086,Rochfortbridge, Westmeath Division,246475.0,240552.0,53.4132800756688,-7.301826490151605
20674,Rockcorry, Cavan/Monaghan Division,264824.0,319458.0,54.120162799458754,-7.0093705586026305
2013,Ronanstown, D.M.R. Western Division,306227.0,233120.0,53.33789563131259,-6.40601991383977
20611,Roosky, Roscommon/Longford Division,205130.0,287028.0,53.83286485078121,-7.922825886900801
20501,Ros Muc, Galway Division,92932.0,238537.0,53.38636911717322,-9.609906931940259
20514,Roscommon, Roscommon/Longford Division,187242.0,264445.0,53.6298391281016,-8.193579792610247
20274,Roscrea, Tipperary Division,213573.0,189469.0,52.956159360300084,-7.798777688471793
20354,Rosscarbery, Cork West Division,128542.0,36549.0,51.577565319463254,-9.031503978043274
20597,Rosses Point, Sligo/Leitrim Division,164470.0,339757.0,54.305365536267296,-8.546547272083377
20179,Rosslare Harbour, Wexford Division,313825.0,112036.0,52.24874896037622,-6.334103759309023
20178,Rosslare Strand, Wexford Division,310308.0,114283.0,52.26964937312631,-6.384843635870392
20204,Roundwood, Wicklow Division,319065.0,202820.0,53.063045396869285,-6.224673684746286
20419,Roxboro Road, Limerick Division,158428.0,155643.0,52.650782540671415,-8.614977723066565
2019,Santry, D.M.R. Northern Division,316369.0,239129.0,53.38973030936633,-6.251629962510164
20464,Scariff, Clare Division,164068.0,184094.0,52.906830819707565,-8.534770342978984
20344,Schull, Cork West Division,93084.0,31736.0,51.52871643809008,-9.541356536105727
20666,Scotstown, Cavan/Monaghan Division,261040.0,337231.0,54.28027135936632,-7.063627582457286
2042,Shankill, D.M.R. Eastern Division,325516.0,221968.0,53.23352900522929,-6.12100561184825
20452,Shannon, Clare Division,140757.0,162182.0,52.70789357825589,-8.877222611748566
20685,Shercock, Cavan/Monaghan Division,272145.0,305320.0,53.99219788880657,-6.900789055026197
20278,Shevry, Tipperary Division,196862.0,159490.0,52.686936189412826,-8.04713549705444
20167,Shillelagh, Wicklow Division,298794.0,168019.0,52.754566028724206,-6.537502558398911
20131,Shinrone, Laois/Offaly Division,204473.0,192626.0,52.984679290885346,-7.934135573968783
20578,Shrule, Mayo Division,127908.0,252736.0,53.519850550796484,-9.0876198816436
20454,Sixmilebridge, Clare Division,147506.0,165689.0,52.74010065611651,-8.777943198542818
2073,Skerries, D.M.R. Northern Division,325432.0,260503.0,53.579594279340874,-6.106954458677863
20355,Skibbereen, Cork West Division,112360.0,33578.0,51.548586896976275,-9.264133171841797
20594,Skreen, Sligo/Leitrim Division,153084.0,333095.0,54.24460295446579,-8.72039823991413
2082,Slane, Meath Division,295959.0,274295.0,53.709683172021705,-6.547507903106838
20592,Sligo, Sligo/Leitrim Division,169344.0,335702.0,54.269254125854296,-8.471261639295914
20106,Smear, Roscommon/Longford Division,226257.0,290182.0,53.860563953323336,-7.601680285300308
20394,Sneem, Kerry Division,68822.0,66838.0,51.8389125123664,-9.903960422731192
20484,Sraith Salach, Galway Division,85724.0,247496.0,53.46531909083613,-9.721434606356443
20237,Stoneyford, Kilkenny/Carlow Division,252395.0,143015.0,52.53638326509241,-7.228581306591535
2032,Store Street, D.M.R. North Central Division,316435.0,234757.0,53.35045187015248,-6.252247134162363
20115,Stradbally Co Laois, Laois/Offaly Division,256987.0,196633.0,53.017674051100606,-7.151595618412547
20517,Strokestown, Roscommon/Longford Division,193205.0,281231.0,53.780763347120036,-8.103817107728732
20362,Stuake, Cork West Division,147817.0,82265.0,51.99050943355849,-8.760365552558875
2070,Summerhill, Meath Division,284134.0,248716.0,53.48195980435682,-6.733431057076536
208,Sundrive Road, D.M.R. Southern Division,313394.0,232428.0,53.33019505949489,-6.298724179839037
20692,Swanlinbar, Cavan/Monaghan Division,219379.0,327498.0,54.196106710951014,-7.703836761552367
20580,Swinford, Mayo Division,137517.0,299441.0,53.9406394431395,-8.95220555612609
2025,Swords, D.M.R. Northern Division,318215.0,246556.0,53.45601931354164,-6.221114487383202
20173,Taghmon, Wexford Division,291982.0,119738.0,52.32202496806724,-6.651721827285249
2016,Tallaght, D.M.R. Southern Division,308900.0,227492.0,53.286805604674534,-6.367839690324144
20215,Tallow, Waterford Division,199549.0,93475.0,52.0937049560681,-8.00730784346021
20413,Tarbert, Kerry Division,106797.0,147669.0,52.57273740252263,-9.375430733052722
20368,Tarelton, Cork West Division,131616.0,65547.0,51.838526845922374,-8.99285530296328
20527,Taughmaconnell, Roscommon/Longford Division,190668.0,239214.0,53.40321840221997,-8.141042442859222
20276,Templederry, Tipperary Division,194987.0,169197.0,52.77414832662607,-8.07501100323597
20272,Templemore, Tipperary Division,211174.0,171709.0,52.79662910370168,-7.835080794476257
20273,Templetuohy, Tipperary Division,218933.0,171028.0,52.79029386727743,-7.72009585979958
2018,Terenure, D.M.R. Southern Division,314161.0,230177.0,53.30981410046755,-6.2880269947194725
20234,Thomastown, Kilkenny/Carlow Division,258413.0,142256.0,52.5289520732178,-7.140037147090545
20243,Thurles, Tipperary Division,212773.0,158257.0,52.675715806799154,-7.811898223615919
20342,Timoleague, Cork West Division,147006.0,43566.0,51.64266349507233,-8.766251604082589
20168,Tinahely, Wicklow Division,303300.0,172806.0,52.79672435367711,-6.469281511514922
20280,Tipperary, Tipperary Division,188981.0,136034.0,52.476054580242085,-8.162894902863714
20292,Togher, Cork City Division,166559.0,69410.0,51.87642817044931,-8.486298515058833
20270,Toomevara, Tipperary Division,197590.0,177601.0,52.84968298286886,-8.036504544958733
20379,Tralee, Kerry Division,83396.0,114411.0,52.269491798426714,-9.708843556685329
20220,Tramore, Waterford Division,257984.0,101354.0,52.16147191937261,-7.153410570854188
2064,Trim, Meath Division,280291.0,256571.0,53.55311866643307,-6.7892928229015155
20543,Tuam, Galway Division,143273.0,252060.0,53.51565947286262,-8.855882292800551
20600,Tubbercurry, Sligo/Leitrim Division,151957.0,311618.0,54.051569725397385,-8.73426385371369
20466,Tulla, Clare Division,149217.0,179615.01,52.865389745483725,-8.754775429756192
20134,Tullamore, Laois/Offaly Division,233744.0,225171.0,53.2760536608729,-7.4949081560373685
20156,Tullow, Kilkenny/Carlow Division,285472.0,173250.0,52.80382839473865,-6.733392883005773
20536,Tulsk, Roscommon/Longford Division,183447.0,280886.0,53.77744473196951,-8.251820505236907
20249,Urlingford, Kilkenny/Carlow Division,228440.0,163480.0,52.7220537159988,-7.579834237489653
20687,Virginia, Cavan/Monaghan Division,260492.0,287592.0,53.83444167504821,-7.081929224371133
20300,Watercourse Road, Cork City Division,167393.0,72821.0,51.9071318763548,-8.474511534920213
20206,Waterford, Waterford Division,260568.78,112370.58,52.260185797070875,-7.113675302414549
20311,Watergrasshill, Cork North Division,176566.0,84599.0,52.01344153275066,-8.342032955518842
20586,Westport, Mayo Division,99932.0,284334.0,53.79906591152995,-9.519427224337228
20172,Wexford, Wexford Division,304886.0,121500.0,52.33554194095012,-6.461992167659045
20331,Whitegate, Cork North Division,184343.0,63831.0,51.82707155006392,-8.227820435058785
20199,Wicklow, Wicklow Division,331516.0,194057.0,52.98143599261886,-6.042625643127802
20544,Williamstown, Galway Division,161825.0,269848.0,53.67714359507181,-8.578412782687131
20493,Woodford, Galway Division,173214.0,199702.0,53.047607518658396,-8.400134998385536
20332,Youghal, Cork North Division,210862.0,77281.0,51.948063962600905,-7.842756327526685
